205.29597068079187,168.32524688495803,196.54162990240388,33.08126239357554,0,57d7ada27661670b81010000,mark_primary
635.3524083880321,171.2441818020382,50.59487502438117,35.027219004962376,1,57d7ada27661670b81010000,mark_primary
810.4885142416593,175.13609502481182,47.675939926820774,30.162327476495363,2,57d7ada27661670b81010000,mark_primary
64.2141076320366,211.13629233546757,825.0856542437549,73.94635123269833,3,57d7ada27661670b81010000,mark_primary
64.2141076320366,289.9475350966329,827.031610975462,75.89230784408511,4,57d7ada27661670b81010000,mark_primary
59.34921580276917,368.75877785779824,840.6533080974107,66.16252478715109,5,57d7ada27661670b81010000,mark_primary
168.32279277835946,441.73215078480314,278.2718126340966,40.865088839122734,6,57d7ada27661670b81010000,mark_primary
754.0557690221572,440.75917247910974,138.1629279511949,40.865088839122734,7,57d7ada27661670b81010000,mark_primary
241.29617021737081,487.4621311523929,127.46016592680647,47.67593697897655,8,57d7ada27661670b81010000,mark_primary
373.6212279734447,487.4621311523929,63.24359378047649,43.78402375620294,9,57d7ada27661670b81010000,mark_primary
519.5679828514674,482.5972396239259,243.2445914633712,57.40572003591052,10,57d7ada27661670b81010000,mark_primary
778.3802281684943,478.7053264011523,105.0816635121763,40.86508883912279,11,57d7ada27661670b81010000,mark_primary
256.86382407102656,538.0570030484496,189.73078134142952,41.83806714481625,12,57d7ada27661670b81010000,mark_primary
619.7847545343764,529.300198297209,265.6230938780013,49.62189359036336,13,57d7ada27661670b81010000,mark_primary
341.5129419002797,574.0572003591054,117.73038226827163,37.94615392204253,14,57d7ada27661670b81010000,mark_primary
568.2169011441416,574.0572003591054,166.37930056094592,50.5948718960567,15,57d7ada27661670b81010000,mark_primary
801.7317089489779,572.1112437477186,92.43294475608104,52.54082850744351,16,57d7ada27661670b81010000,mark_primary
251.02595387590566,611.0303759754546,194.5956731706969,52.54082850744351,17,57d7ada27661670b81010000,mark_primary
666.4877160953436,613.9493108925348,216.9741755853271,49.62189359036336,18,57d7ada27661670b81010000,mark_primary
244.21510531493126,660.652269565818,193.62269480484346,55.45976342452366,19,57d7ada27661670b81010000,mark_primary
529.2977665100022,661.6252478715113,356.11008190237544,52.54082850744351,20,57d7ada27661670b81010000,mark_primary
186.80938172957568,779.3556228604126,170.2712140243598,43.78402375620294,21,57d7ada27661670b81010000,mark_primary
347.3508120954006,782.2745577774928,84.64911782925316,46.702958673283206,22,57d7ada27661670b81010000,mark_primary
537.0815934368302,785.193492694573,132.32505775607387,43.78402375620294,23,57d7ada27661670b81010000,mark_primary
674.2715430221715,784.2205143888796,96.3248582194949,44.7570020618964,24,57d7ada27661670b81010000,mark_primary
54.48432397350175,825.0856032280024,118.70336063412512,38.919132227735986,25,57d7ada27661670b81010000,mark_primary
178.0525764368943,820.2207116995353,180.97397604874817,40.86508883912279,26,57d7ada27661670b81010000,mark_primary
341.5129419002797,821.1936900052287,91.45996639022758,45.72998036758975,27,57d7ada27661670b81010000,mark_primary
425.18908136367935,821.1936900052286,75.89231253657181,39.892110533429445,28,57d7ada27661670b81010000,mark_primary
525.4058530465883,819.2477333938419,148.86568997558322,45.72998036758975,29,57d7ada27661670b81010000,mark_primary
663.5687809977832,825.0856032280024,109.94655534144374,42.81104545050948,30,57d7ada27661670b81010000,mark_primary
769.6234228758129,824.1126249223089,67.13550724389052,37.94615392204264,31,57d7ada27661670b81010000,mark_primary
55.45730233935524,856.2209090101911,129.40612265851345,49.62189359036336,32,57d7ada27661670b81010000,mark_primary
211.13384087591277,856.2209090101911,143.02781978046227,41.83806714481614,33,57d7ada27661670b81010000,mark_primary
342.48592026613323,859.1398439272713,82.70316109754617,40.86508883912279,34,57d7ada27661670b81010000,mark_primary
419.3512111685585,858.1668656215779,80.75720436583924,41.83806714481614,35,57d7ada27661670b81010000,mark_primary
536.1086150709766,862.0587788443515,138.1629279511949,42.81104545050948,36,57d7ada27661670b81010000,mark_primary
670.3796295587575,861.0858005386581,96.32485821949501,45.72998036758975,37,57d7ada27661670b81010000,mark_primary
772.5423579733734,861.0858005386581,89.51400965852054,45.72998036758975,38,57d7ada27661670b81010000,mark_primary
338.59400680271926,899.0319544607006,73.94635580486482,38.919132227735986,39,57d7ada27661670b81010000,mark_primary
481.62182658318153,898.0589761550073,90.48698802437406,45.72998036758975,40,57d7ada27661670b81010000,mark_primary
349.2967688271076,934.059173465663,71.02742070730437,41.83806714481625,41,57d7ada27661670b81010000,mark_primary
484.540761680742,934.059173465663,92.43294475608104,43.78402375620294,42,57d7ada27661670b81010000,mark_primary
261.728715900294,968.113414164932,68.10848560974392,39.89211053342933,43,57d7ada27661670b81010000,mark_primary
504.00032899781166,972.978305693399,75.89231253657175,37.94615392204253,44,57d7ada27661670b81010000,mark_primary
718.0555694855783,963.2485226364649,138.16292795119477,54.486785118830426,45,57d7ada27661670b81010000,mark_primary
216.9717110710337,1005.0865897812812,117.73038226827165,42.81104545050948,46,57d7ada27661670b81010000,mark_primary
369.7293145100308,1007.032546392668,201.40652173167132,47.67593697897644,47,57d7ada27661670b81010000,mark_primary
713.1906776563109,1010.9244596154415,166.37930056094592,50.5948718960567,48,57d7ada27661670b81010000,mark_primary
366.8103794124703,1042.0597653976304,197.51460826825746,44.7570020618964,50,57d7ada27661670b81010000,mark_primary
206.26894904664536,1040.1138087862435,131.35207939022044,48.64891528467001,49,57d7ada27661670b81010000,mark_primary
713.1906776563109,1046.9246569260972,168.32525729265285,43.78402375620294,51,57d7ada27661670b81010000,mark_primary
311.3506125588217,1082.9248542367532,198.48758663411087,46.70295867328309,52,57d7ada27661670b81010000,mark_primary
695.6770670709482,1087.78974576522,182.91993278045504,39.89211053342933,53,57d7ada27661670b81010000,mark_primary
508.8652208270791,1113.0871817132484,98.27081495120188,49.62189359036347,54,57d7ada27661670b81010000,mark_primary
763.785552680692,1117.9520732417154,125.51420919509951,49.62189359036324,55,57d7ada27661670b81010000,mark_primary
417.4052544368515,1156.8712054694513,462.16472378040527,39.89211053342956,56,57d7ada27661670b81010000,mark_primary
55.45730233935524,1198.7092726142675,832.8694811705828,190.7037479159062,57,57d7ada27661670b81010000,mark_primary
23.34901626619024,1378.7102591675464,860.1128754144804,73.94635123269836,58,57d7ada27661670b81010000,mark_primary
564.3249876807278,1439.034914120537,331.78562275603826,63.24358987007099,59,57d7ada27661670b81010000,mark_primary